,azimuthal_amplitude,azimuthal_amplitude_good,azimuthal_amplitude_good2,chi2,chi2_alt,complexity,complexity2,dip,dip2,dt,dt_error,linearity,linearity2,n_data,network,p_val,phi,phi_error,red_chi2,rsquared,st_lat,st_lon,standard_error,station,variance_ratio,left_or_right
138,"[array([ 0.48821207,  0.11272643,  0.21428701,  0.28262586,  0.30888805,
        0.40610953,  0.35163606,  0.29847345,  0.41016225,  0.39583897])]","[array([ 1.22956763,  0.27738741,  0.39827811,  0.55651005,  0.48103887,
        0.91177214,  0.63240927,  0.60212815,  0.49167971,  0.64858328])]","[array([ 0.13313729,  0.75493292,  0.2048482 ,  0.5123991 ])]",111.124965231,675.618070636,0.556510045543,0.358623648901,0.277387405755,0.133137289819,1.26498725315,0.040423938952699995,0.398278109511,0.7549329157250001,429.0,GR,2.09680773204e-13,86.4652397622,0.8651754363490001,0.26024582021299997,0.582817596064,49.343542,11.805983,1.34967188284,GRB3,1.19395747886,-1.0
139,"[array([ 0.61444472,  0.16768395,  0.55237317,  0.4916636 ,  0.28772399,
        0.57406674,  0.08732482,  0.19660127,  0.23060551,  0.16852586])]","[array([ 1.14321206,  0.34510905,  1.07503043,  1.11575496,  0.44604091,
        1.3857041 ,  0.6338107 ,  0.51584336,  0.90809394,  0.4359606 ])]","[array([ 0.53053845,  0.83030087,  0.88693282,  0.66485973])]",33.1468518564,101.03591602600001,1.1157549554200001,0.7758962761920001,0.345109048619,0.530538453423,1.70499133604,0.0905912415814,1.07503043228,0.830300868528,126.0,IV,0.9431871093080001,52.7419142533,0.962471997076,0.26731332142299996,0.7082650359360001,45.76972,9.716000000000001,1.2233419868700002,MDI,2.46068364194,1.0
140,"[array([ 1.03263376,  0.23396604,  0.6862048 ,  0.41031681,  0.06392265,
        0.37271891,  0.49916985,  0.10173746,  0.59450016,  0.47028362])]","[array([ 1.74653629,  0.57195095,  1.21617084,  1.12531724,  0.03431657,
        0.93501933,  1.42090989,  0.07794542,  1.60257226,  1.07910409])]","[array([ 1.11489192,  1.12402708,  0.53934686,  0.76535221])]",91.12970717,355.74926016800003,1.12531724015,0.652349533242,0.571950945185,1.11489192184,1.41997918292,0.058734651763199995,1.21617084456,1.12402707994,280.0,IV,0.0012680845696099998,127.39883876399999,1.32994795003,0.32780470205,0.509407556633,42.91263,12.11214,1.6083473728400002,MGAB,1.06267063589,1.0
141,"[array([ 0.32664665,  0.00907789,  0.00375581,  0.35174919,  0.27076528,
        0.66474197,  0.08276686,  0.34199723,  0.06724479,  0.03766717])]","[array([ 0.27974032,  0.12179257,  0.13310611,  0.1582075 ,  0.30559785,
        0.42944267,  0.14398432,  0.1208457 ,  0.05337703,  0.25893629])]","[array([ 0.16257595,  0.06504691,  0.18176093,  0.15739322])]",7.0634799587399995,9.97818674138,0.158207502769,0.169577074017,0.12179256664999999,0.162575945597,0.44908214164899996,0.10305415135500001,0.133106110721,0.06504691320969999,48.0,G,0.9999999982850001,147.455054792,4.53603146611,0.153553912147,0.290013368128,45.278999999999996,4.542,0.418304588171,SSB,1.09478946343,-1.0
142,"[array([ 1.03160422,  0.22502409,  0.73954916,  0.1383269 ,  0.08100914,
        0.27526057,  0.54896849,  0.33049326,  0.31845865,  0.10676301])]","[array([ 1.26867048,  0.24812715,  0.94399363,  0.10847201,  0.04488564,
        0.36086857,  0.66268983,  0.37495497,  0.42970009,  0.10871089])]","[array([ 0.10127436,  0.56311524,  0.11366638,  0.36545244])]",12.0203843945,31.7236956765,0.108472006588,0.239559406096,0.24812714648899997,0.101274363593,0.9415218995,0.0436827563539,0.943993627134,0.5631152410360001,108.0,CZ,1.0,124.942063562,1.7540244132700002,0.11339985277899998,0.405314842676,49.7766,17.5428,1.02302902648,MORC,0.750957470276,-1.0
143,"[array([ 0.50344558,  0.13094981,  0.78813264,  0.00317117,  0.30427823,
        0.41726551,  0.22432781,  0.6079491 ,  0.35770682,  0.20318508])]","[array([ 1.80008697,  0.44665707,  1.89064996,  0.81924347,  1.32392397,
        1.27228602,  0.72053205,  1.42363856,  0.2500638 ,  0.97126204])]","[array([ 0.78582392,  1.17226071,  0.66169887,  1.18138567])]",40.4160499202,140.95185297,0.819243468114,0.9215422678749999,0.44665707459299997,0.785823922982,1.50634902037,0.0857895410001,1.8906499612799998,1.17226071412,153.0,CH,0.729469134762,54.780445738699996,1.6867257457299998,0.267655959736,0.620668666333,46.96765,8.63706,1.13736860468,MUO,1.3470021461200001,-1.0
144,"[array([ 0.5174527 ,  0.12550184,  0.20592335,  0.24957561,  0.10032706,
        0.08316196,  0.11672947,  0.08734308,  0.26049305,  0.06362439])]","[array([ 0.33037579,  0.08473069,  0.0861375 ,  0.28143834,  0.35598069,
        0.10661747,  0.44564723,  0.45836165,  0.48464209,  0.36921396])]","[array([ 0.84604513,  0.93686789,  0.56222957,  0.85470023])]",72.3613313884,70.697887579,0.281438337388,0.708464897365,0.08473068674069999,0.846045126184,1.36155432838,0.055657026817699996,0.0861375024505,0.936867893025,216.0,IV,1.0,178.36684395700001,1.1836985127200002,0.338137062563,0.739124505666,45.76975,7.0610100000000005,1.30065051315,MRGE,2.49191484514,1.0
145,"[array([ 1.27974965,  0.17161477,  0.96965647,  0.06847062,  0.19757731,
        0.31619408,  0.21484441,  0.33928161,  0.01310016,  0.11080807])]","[array([ 1.63835591,  0.07505222,  1.12820554,  0.07039115,  0.2092593 ,
        0.54870725,  0.17183146,  0.69183577,  0.00907424,  0.21830367])]","[array([ 0.08025487,  0.67780841,  0.10171777,  0.3987735 ])]",18.7903792349,220.023875288,0.0703911524843,0.250245635872,0.07505221859839999,0.0802548681973,0.9432574473540001,0.0310290217104,1.12820553622,0.677808406928,164.0,GE,0.00194710929466,113.221514039,1.6853558781,0.11598999527699999,-0.236955647373,49.7766,17.5428,0.16716170914200001,MORC,2.46493696029,-1.0
146,"[array([ 0.62865089,  0.1286496 ,  0.04907148,  0.28461829,  0.06592069,
        0.27056421,  0.0100611 ,  0.08763664,  0.39713975,  0.63255266])]","[array([ 2.58513066,  0.34142695,  0.20777064,  1.75349418,  0.10259831,
        1.29568411,  0.0974302 ,  0.69568205,  1.61020086,  0.83048543])]","[array([ 1.61652853,  1.69077681,  1.64182073,  0.03406976])]",6.10275715114,120.97888677799999,1.75349418271,0.837945244891,0.34142695077299995,1.61652852644,1.88745685223,0.0689834283432,0.20777064396899997,1.6907768106,53.0,IV,2.01767105368e-07,178.05840936,0.9951383850309999,0.119661904924,-0.0049220375729,43.53567,12.535,1.8853869294599999,PIEI,2.98099466152,1.0
147,"[array([ 1.1995567 ,  0.26060732,  0.717651  ,  0.64931305,  0.29262601,
        0.33737493,  0.84158473,  0.46220448,  0.66050483,  0.75943122])]","[array([ 2.2177903 ,  0.875264  ,  1.33680262,  1.86751004,  0.52652311,
        1.20840147,  1.83155928,  0.52031487,  1.65829995,  1.6677851 ])]","[array([ 1.15760525,  1.58509576,  1.43032745,  1.63759275])]",47.022606495299996,202.915785072,1.86751004183,1.53396009791,0.875263996224,1.15760524807,1.33873720627,0.0661263167107,1.3368026188700002,1.58509575754,125.0,IV,1.00065899251e-05,111.83455989,3.9145941984599997,0.38229761378300003,0.17676551266100002,43.72193,10.52495,1.7571352570099998,PII,1.22122519818,1.0
148,"[array([ 0.26750945,  0.01223865,  0.10887309,  0.05276437,  0.19688164,
        0.07925396,  0.20790752,  0.09217125,  0.10316705,  0.30846997])]","[array([ 1.07720761,  0.01363946,  0.11959695,  0.49087342,  0.05292634,
        0.24808262,  0.50941628,  0.03125992,  0.24644103,  0.72714441])]","[array([ 0.98251836,  1.34167986,  0.43820443,  0.35694958])]",25.2188695541,18.6166369529,0.490873416367,0.397577002728,0.013639463357799999,0.98251835706,1.64697538347,0.052501658222199994,0.119596953183,1.34167985719,138.0,IV,1.0,179.98567366900002,0.903458758972,0.185432864368,0.8296878581110001,43.937695,12.445128,-0.104328463201,RSM2,2.1840976145599997,1.0
149,"[array([ 0.5051786 ,  0.08052754,  0.41819939,  0.11924552,  0.1162321 ,
        0.01356605,  0.24475067,  0.32472964,  0.10215897,  0.21081162])]","[array([ 1.03488895,  0.02010792,  0.50843542,  0.35476043,  0.50634977,
        0.2112481 ,  0.69550003,  0.54518787,  0.54061876,  0.4534587 ])]","[array([ 0.06709018,  0.4056503 ,  0.01404561,  0.50668035])]",47.5061831335,62.3347405717,0.354760434768,0.2603629785,0.0201079168758,0.0670901841287,0.980105904462,0.12980297649,0.508435416508,0.40565029978399997,111.0,GU,0.999928112482,125.17816057200001,3.24377265137,0.43583654251000004,0.185141692837,44.2455,7.3260000000000005,0.5899621406560001,STV,1.54605282773,1.0
150,"[array([ 1.05864558,  0.09331588,  0.46176174,  0.07411915,  0.0707561 ,
        0.19079504,  0.18545232,  0.01138981,  0.20833285,  0.6145782 ])]","[array([ 1.40871348,  0.30111425,  0.62490102,  0.18236963,  0.01787751,
        0.09175647,  0.37533404,  0.30948106,  0.47061801,  0.87043629])]","[array([ 0.17868601,  0.43552358,  0.2000751 ,  0.18111263])]",177.408040358,217.496711912,0.182369629296,0.190593868306,0.30111425399700004,0.178686009512,0.7949807574400001,0.0358282391095,0.624901023725,0.435523582262,477.0,CH,1.0,10.8549512603,1.92228728908,0.37349061128,-0.221319856269,46.77363,6.95874,1.0370930605,TORNY,1.4979705194400001,-1.0
151,"[array([ 0.57161424,  0.10886907,  0.11137092,  0.12623124,  0.33761688,
        0.24851344,  0.4369981 ,  0.14288514,  0.26936987,  0.22083481])]","[array([ 0.61255742,  0.55736968,  0.21706034,  0.75417408,  0.67181637,
        0.81219593,  0.75773282,  0.28251606,  0.548841  ,  0.49768356])]","[array([ 0.36583575,  0.82871075,  0.37985876,  0.4537925 ])]",30.585133742600004,230.588968503,0.754174076596,0.416825628739,0.557369675251,0.365835753993,1.45467693949,0.06570717894349999,0.21706034276900002,0.8287107476109999,136.0,FR,5.66038241378e-07,74.1331493937,1.0382166248,0.228247266736,0.796030641605,48.412675,7.3536,1.63130480725,WLS,1.8011585025,-1.0
152,"[array([ 0.56855918,  0.01179486,  0.63013599,  0.17660698,  0.18985336,
        0.37943358,  0.25877756,  0.42154572,  0.33925581,  0.20222501])]","[array([ 1.3281487 ,  0.09517823,  1.44688639,  0.42372838,  0.45673224,
        0.93621396,  0.44887135,  1.01449429,  0.66899653,  0.6684528 ])]","[array([ 0.01487808,  1.01830193,  0.04288698,  0.43699837])]",55.8052791249,941.7093123210001,0.423728380681,0.239942672827,0.0951782301234,0.0148780800175,1.51210441289,0.0560039718623,1.44688639456,1.01830193067,219.0,CH,1.4890355790199999e-90,49.3970390076,0.950782792038,0.25716718490699997,0.668232909702,47.7528,9.1231,1.53634925153,WALHA,2.8259167754799996,-1.0
153,"[array([ 0.8625188 ,  0.01505112,  0.87159085,  0.05828144,  0.30305077,
        0.2267676 ,  0.34189667,  0.4009889 ,  0.44198905,  0.35515531])]","[array([ 1.55082213,  0.07409411,  1.48673253,  0.08433918,  0.92728171,
        0.54964428,  0.0872399 ,  0.8123794 ,  0.48467828,  0.86612204])]","[array([ 0.22537362,  1.13631026,  0.8725209 ,  1.10704125])]",39.1049476774,635.203321576,0.0843391766846,0.989781073961,0.07409410877460001,0.22537361829,1.54452622596,0.0440974781828,1.48673253403,1.13631025583,249.0,CH,8.430202060249999e-36,47.3004590766,0.7800720365289999,0.158319626224,0.77698296428,46.595121,8.748280000000001,-0.17367900274300002,NALPS,1.12857650598,1.0
154,"[array([ 0.14098908,  0.38628516,  0.40757868,  0.39938549,  0.26228635,
        0.54540014,  0.01215333,  0.38360113,  0.15771926,  0.4066417 ])]","[array([ 0.43397707,  0.99424706,  1.03768106,  1.38214836,  0.63085469,
        1.48387265,  0.324334  ,  1.05711941,  0.26306362,  0.2641089 ])]","[array([ 0.9915183 ,  0.94770085,  0.88684555,  0.41418206])]",74.6757148672,101.598699061,1.3821483587,0.650513809298,0.9942470562819999,0.9915183019600001,1.4414754877899998,0.117756712793,1.03768105511,0.947700848096,110.0,GR,0.679987703409,65.7036372126,2.14308054253,0.691441804325,0.5790531011760001,49.2192,8.1848,0.274574176474,TMO22,3.01672130851,-1.0
155,"[array([ 0.41206326,  0.05152493,  0.51778024,  0.07438846,  0.1983451 ,
        0.41913434,  0.07028066,  0.3072521 ,  0.24317821,  0.23669307])]","[array([ 1.2888006 ,  0.04000405,  1.21804482,  0.43175895,  0.84976266,
        0.9482279 ,  0.08778989,  0.94725805,  0.41478942,  0.54950529])]","[array([ 0.09118766,  0.6844318 ,  0.39927577,  0.50945023])]",49.8808436999,89.6427432759,0.431758949334,0.454362999032,0.040004054806800006,0.0911876624704,1.19619958206,0.04883785128830001,1.21804482092,0.684431797577,227.0,CH,1.0,51.6451911293,1.11997125757,0.221692638666,0.557268877125,47.87161,8.17798,0.975534137982,BERGE,1.11815640605,-1.0
156,"[array([ 1.06175096,  0.06893364,  0.83490799,  0.10234839,  0.18676613,
        0.24947355,  0.30331655,  0.34550214,  0.25350963,  0.24761864])]","[array([ 1.52794747,  0.0849904 ,  1.21874235,  0.28676978,  0.39098073,
        0.55894153,  0.33837386,  0.65366462,  0.40013526,  0.49881977])]","[array([ 0.23820458,  0.79040023,  0.30974296,  0.69154852])]",55.9643763923,110.935674,0.28676978088599997,0.5006457385149999,0.08499039601260001,0.238204581884,1.1252423169499999,0.0329742708824,1.2187423477600001,0.790400229287,324.0,CH,1.0,38.8560445475,1.08204858077,0.173802411156,0.513712193299,47.33578,7.69498,0.729897287021,BALST,0.950747974906,-1.0
157,"[array([ 0.28191761,  0.22048199,  0.34633752,  0.06929064,  0.01606651,
        0.15140165,  0.36011201,  0.20118297,  0.18237204,  0.36200878])]","[array([ 0.80326036,  0.42056792,  0.84535977,  0.21118299,  0.16261835,
        0.06913904,  0.4771164 ,  0.2241955 ,  0.30989172,  1.10750891])]","[array([ 0.21219264,  0.46916599,  0.15284853,  0.13582969])]",58.2544019291,425.999672803,0.21118299001600002,0.14433911263000002,0.420567921631,0.212192636527,0.827563864913,0.0944039874778,0.845359771101,0.469165993177,99.0,FR,1.8783864647e-42,105.892183084,4.8197410527599995,0.60056084463,0.409656349407,43.951,6.045,0.9745385065659999,BLAF,1.3635475871899998,-1.0
158,"[array([ 0.52509859,  0.1088817 ,  0.09532899,  0.09584537,  0.01245152,
        0.05331913,  0.04332843,  0.03610218,  0.19548636,  0.387232  ])]","[array([ 1.31305358,  0.62086619,  0.34729056,  0.7491298 ,  0.19535658,
        0.49276273,  0.41858815,  0.29209654,  1.09716605,  1.1425644 ])]","[array([ 0.71674786,  0.70081046,  0.57865926,  0.06176328])]",20.7401912013,13.861623868499999,0.749129796231,0.320211270925,0.620866189499,0.716747859787,1.11679906249,0.0672477314157,0.347290558049,0.70081046346,92.0,IV,1.0,175.37465683099998,1.9535673245900003,0.23044656890299997,0.37149960227,44.224540000000005,11.76657,0.692295105423,BRIS,1.59246606897,1.0
159,"[array([ 0.31880329,  0.04253326,  0.25687633,  0.00517408,  0.23065712,
        0.16305856,  0.10874849,  0.1901494 ,  0.08309533,  0.17522258])]","[array([ 0.37982197,  0.1641012 ,  0.50255184,  0.03372255,  0.54765649,
        0.4587035 ,  0.13243003,  0.53884929,  0.23209402,  0.29251465])]","[array([ 0.02603643,  0.18374852,  0.09942303,  0.20431224])]",55.5035244388,191.409202067,0.0337225527481,0.151867635942,0.164101199102,0.0260364336949,0.678061795616,0.0470385513483,0.502551835761,0.18374851604800002,255.0,CH,0.998713402074,56.46805019520001,1.62150953532,0.21938151952100002,0.416950901682,47.393640000000005,7.2301,0.0627394292904,BOURR,1.84081416461,-1.0
160,"[array([ 0.68005426,  0.0341786 ,  0.1747079 ,  0.02879338,  0.06021682,
        0.31327732,  0.4059451 ,  0.29527276,  0.28575438,  0.44113721])]","[array([ 2.13110687,  0.00466929,  0.34599965,  0.9953614 ,  0.08078525,
        0.09639194,  1.12454344,  0.51648414,  0.8003675 ,  1.70946983])]","[array([ 0.72313401,  1.11092368,  1.52414347,  0.22304837])]",41.7602414626,103.828495876,0.9953614035349999,0.873595920284,0.00466928844874,0.72313401281,1.71342938257,0.184331018558,0.345999647513,1.1109236769,58.0,RF,0.00015006655503799999,99.5193464893,2.4046144439,0.7457185975470001,0.265505535717,46.275,13.1386,2.0830024454,GEPF,2.25073429926,1.0
161,"[array([ 0.59458692,  0.11927821,  0.08654399,  0.34900366,  0.06679823,
        0.19673974,  0.05143991,  0.06055221,  0.47570715,  0.4609811 ])]","[array([ 2.21709346,  0.06001532,  0.2989576 ,  1.41361397,  0.19852536,
        0.84327183,  0.10649394,  0.37885968,  1.10149171,  0.85273847])]","[array([ 1.15363337,  1.51489492,  1.28568713,  0.0950119 ])]",70.6992919216,45.1387834178,1.4136139674200001,0.690349514088,0.0600153188255,1.15363336961,1.75502993396,0.046231825794599994,0.29895760220600004,1.5148949223,262.0,IV,1.0,0.107905915755,0.742421625281,0.271920353544,0.515372367292,44.077459999999995,11.707267,-0.152857177894,LMD,1.6979721238699998,1.0
162,"[array([ 0.11126282,  0.02061219,  0.24323698,  0.01415809,  0.27680184,
        0.28831396,  0.01546123,  0.29703584,  0.04725964,  0.21751229])]","[array([ 0.21542837,  0.18307343,  0.61520933,  0.07343922,  0.63702699,
        0.65521221,  0.04472888,  0.75657419,  0.07526003,  0.43754897])]","[array([ 0.01951278,  0.32592151,  0.0075142 ,  0.27414499])]",80.1628384558,137.254595862,0.0734392204286,0.140829595758,0.18307343215,0.0195127834528,0.723773184868,0.0554132815726,0.6152093314429999,0.325921505204,213.0,GR,0.999982667036,78.4630622818,2.81454999254,0.37991866566699994,0.44942767092600006,49.8284,9.2923,0.139345579806,MILB,1.63943321308,-1.0
163,"[array([ 0.60350112,  0.31500621,  0.90953589,  0.3796551 ,  0.44974602,
        0.79287348,  0.01041947,  0.64534681,  0.24057918,  0.0425952 ])]","[array([ 0.91033783,  0.51447372,  1.44508305,  0.43227634,  0.54608913,
        1.18413971,  0.04552611,  1.0687025 ,  0.41947875,  0.07553676])]","[array([ 0.14852192,  1.0686251 ,  0.11128727,  0.50893642])]",105.0417169,415.600933427,0.43227633664,0.310111844813,0.514473716433,0.14852192158,1.7420047677400001,0.051677218696800004,1.4450830511200001,1.0686251003899998,351.0,CH,0.00902955824108,58.143517948900005,0.626568089433,0.300979131519,0.7290876101620001,47.294437,9.491773,1.7234543011,LIENZ,1.49903177835,-1.0
164,"[array([ 0.34936603,  0.13583263,  0.42599754,  0.30748859,  0.15807723,
        0.06006551,  0.17814257,  0.42242683,  0.21894396,  0.41713789])]","[array([ 1.20645589,  0.43820467,  0.91036111,  0.91128136,  0.00253587,
        0.37252692,  0.58673408,  0.56673737,  0.34657957,  1.17318644])]","[array([ 0.3877484 ,  0.62207698,  0.4805596 ,  0.60974318])]",38.896530362600004,46.0457821752,0.91128136445,0.545151390748,0.43820466907899996,0.387748402404,1.0551245362000001,0.07830759898419999,0.910361110142,0.622076982565,110.0,GU,0.999999982798,116.85407469,2.39265969804,0.360153058913,0.551923048571,44.0426,7.8082,0.164951118215,MGRO,1.7478236456799998,1.0
165,"[array([ 0.53740099,  0.02779367,  0.29794051,  0.15292871,  0.12999495,
        0.20300696,  0.2280224 ,  0.01485946,  0.10349071,  0.05972961])]","[array([ 1.65824464,  0.11436282,  0.59774198,  0.29487558,  1.3223785 ,
        0.22691307,  0.94140306,  0.27874053,  0.74204406,  0.54772361])]","[array([ 0.12782307,  0.32172135,  0.85236861,  1.1249203 ])]",47.5020685095,471.679302502,0.294875578061,0.9886444529269999,0.114362824392,0.127823070205,1.10884177552,0.293984976948,0.597741980679,0.321721353704,48.0,IV,1.8796707143699995e-71,136.136417934,4.5215877765900006,1.03265366325,0.16674752365599999,43.263000000000005,12.5246,0.367007214391,MURB,1.66693469651,1.0
166,"[array([ 0.27028292,  0.11933212,  0.10578052,  0.3576984 ,  0.19955785,
        0.05127848,  0.0727762 ,  0.21253277,  0.06641903,  0.20555406])]","[array([ 0.33361558,  0.4327398 ,  0.03431723,  0.33622767,  0.43617465,
        0.63963081,  0.04422463,  0.51064607,  0.56666293,  0.57713547])]","[array([ 0.52913053,  0.89264825,  0.12456539,  0.58469626])]",42.381759555500004,635.513937325,0.33622767208300003,0.354630822554,0.43273979843800003,0.5291305282100001,1.28216178533,0.0574952928157,0.0343172334405,0.892648253911,169.0,IV,1.6162911034599998e-55,168.756006511,1.40029100857,0.25378299135000004,0.8030423406880001,42.935,13.6857,1.20773880096,OFFI,1.72194701849,1.0
167,"[array([ 1.08332006,  0.00632116,  0.45218072,  0.32630596,  0.04672839,
        0.05243761,  0.10998059,  0.08275385,  0.26959159,  0.60515996])]","[array([ 2.01592572,  0.02249234,  0.78197169,  0.67134176,  0.0033562 ,
        0.28027751,  0.17500101,  0.01263636,  0.52888784,  0.98263588])]","[array([ 0.3722178 ,  0.94643439,  0.30246407,  0.2696144 ])]",125.607055677,866.804468161,0.671341760979,0.286039237599,0.0224923434247,0.372217796517,1.23995606917,0.041500697275099994,0.781971692395,0.946434389515,375.0,IV,3.9361110647e-41,7.191837577739999,1.21331183276,0.33674813854400004,-0.220781083674,44.3128,11.4248,0.255164390086,MTRZ,1.84977371618,1.0
168,"[array([ 0.22306212,  0.15243579,  0.34098952,  0.03528918,  0.01798551,
        0.05710992,  0.03488149,  0.16678133,  0.0905486 ,  0.08732037])]","[array([ 0.70505842,  0.09782531,  1.03216752,  0.31200667,  0.02648269,
        0.7316786 ,  0.47530395,  0.74388145,  0.24444422,  0.48028712])]","[array([ 0.29895074,  0.41672148,  0.15110016,  0.0761578 ])]",20.075334351600002,52.139709397,0.312006674427,0.113628978885,0.0978253082969,0.298950744283,0.8880327578299999,0.0800543855327,1.0321675179799998,0.416721477584,78.0,FR,0.9866637430399999,136.444734944,2.7338199017799996,0.264149136206,0.283658879526,45.064487,5.801324,0.966719617631,OGS2,1.8109495491499998,-1.0
169,"[array([ 0.45632238,  0.15979488,  0.53185267,  0.50404031,  0.12805005,
        0.25884034,  0.4086593 ,  0.29126346,  0.30223499,  0.36101001])]","[array([ 0.29791008,  0.27917537,  0.46644111,  0.65111163,  0.02105453,
        0.25523044,  0.72820262,  0.17204123,  0.33747586,  0.1077776 ])]","[array([ 0.495109  ,  0.26599515,  0.19652268,  0.03019694])]",44.2489708951,63.1735925837,0.651111627434,0.113359812202,0.279175366913,0.495109001939,0.7989338171510001,0.111448218498,0.466441112245,0.265995153975,100.0,IV,0.998084057623,159.086060326,3.37788803015,0.451520111175,0.363006277009,44.763740000000006,10.31311,1.1133698647399999,PRMA,0.834823225864,1.0
170,"[array([ 0.52157045,  0.00206766,  0.61880413,  0.05517276,  0.21382508,
        0.36749549,  0.12425731,  0.3426578 ,  0.21843434,  0.05533566])]","[array([ 1.94811361,  0.32530791,  1.69331074,  0.89823522,  0.96854416,
        1.18022119,  0.00960761,  0.99885418,  0.7208043 ,  0.49479535])]","[array([ 0.47514468,  1.19715828,  0.55149985,  0.84606396])]",43.1953474629,23.6566812867,0.89823522485,0.69878190765,0.325307909751,0.47514467680600003,1.2977673018200002,0.0814159657991,1.6933107387600002,1.19715827924,101.0,CH,1.0,45.0841250125,2.81772174449,0.43631664103900003,0.0347133306124,47.47612,7.92093,0.497195203315,ROTHE,0.994733299749,-1.0
171,"[array([ 0.84332967,  0.19165213,  0.58421618,  0.32693569,  0.14257754,
        0.06429566,  0.34150132,  0.54839856,  0.03265265,  0.57402919])]","[array([ 1.3948054 ,  0.46324463,  1.01079667,  0.72718818,  0.26391071,
        0.08670337,  0.92900294,  0.82090539,  0.33984568,  1.00328291])]","[array([ 0.26049182,  0.74488078,  0.28431706,  0.46986558])]",76.1030277951,714.295339871,0.727188182348,0.377091317785,0.463244626046,0.26049182286999994,1.09426748241,0.06245726022530001,1.0107966690299999,0.744880784358,276.0,FR,8.57202945993e-41,126.101257615,2.09781274229,0.277748276624,0.49238290225299997,43.9377,5.1064,0.07330835544730001,SAUF,2.0686588372,-1.0
172,"[array([ 0.43785733,  0.36223688,  0.80623955,  0.04810439,  0.04706206,
        0.26100552,  0.51235129,  0.65452158,  0.14819225,  0.06924882])]","[array([ 0.87126053,  0.75579104,  1.65666097,  0.25196375,  0.29567516,
        0.70926241,  0.82553694,  1.34213454,  0.22220457,  0.06717379])]","[array([ 0.56369486,  1.34963773,  0.18351535,  0.52693314])]",61.0575271947,417.95691377199995,0.251963752311,0.35522424529200003,0.755791038699,0.563694864926,1.66465864036,0.0409926614685,1.65666096675,1.34963773319,276.0,CH,5.67337648846e-08,50.77365239149999,0.687410678179,0.22283769049199997,0.844830960452,47.41465,8.90753,-0.21806663148000002,WILA,1.0703124157600001,-1.0
173,"[array([ 0.70313167,  0.30208693,  0.774782  ,  0.49071969,  0.18989346,
        0.66964963,  0.28896134,  0.46098411,  0.42849704,  0.05373916])]","[array([ 1.59830341,  0.704823  ,  1.62999903,  0.95518404,  0.37644558,
        1.2465008 ,  0.34904693,  0.96116774,  0.63409803,  0.41297483])]","[array([ 0.46917298,  1.02136813,  0.3370785 ,  0.31463058])]",44.411176151599996,69.1719148524,0.955184041026,0.325854540762,0.7048229953030001,0.469172981214,1.25932650592,0.05028493552299999,1.62999903352,1.0213681292399999,168.0,MN,0.999999999999,42.9321461376,1.53864296728,0.267537205733,0.656756415735,46.472229999999996,9.34732,1.44290651222,TUE,1.90173349493,1.0
174,"[array([ 0.52938568,  0.02711736,  0.8390843 ,  0.117101  ,  0.31553043,
        0.52236177,  0.25760206,  0.65320131,  0.58309273,  0.26472007])]","[array([ 0.88309679,  0.08804523,  1.20282409,  0.03824395,  0.53387216,
        0.53076738,  0.37404509,  0.90104842,  0.54294992,  0.33264534])]","[array([ 0.0385676 ,  0.87334953,  0.00868094,  0.5479755 ])]",85.3296892852,1733.6581482000001,0.0382439514636,0.278328219383,0.0880452311004,0.0385675953507,1.53653517459,0.0297730822522,1.20282409177,0.873349530193,533.0,CH,3.702214861679998e-127,53.261448270100004,0.425330205872,0.160696213343,0.814920442078,46.87034,8.4249,0.28975114357,BNALP,3.2719358784099994,-1.0
175,"[array([ 0.35727712,  0.17510548,  0.47680145,  0.13287742,  0.04489994,
        0.29575734,  0.31224945,  0.37089137,  0.27761432,  0.09489077])]","[array([ 0.91591558,  0.37984423,  1.11211834,  0.4029511 ,  0.21182773,
        0.66428919,  0.41413363,  0.69113629,  0.36377116,  0.12506476])]","[array([ 0.22600323,  0.75869543,  0.0790587 ,  0.23010602])]",56.0864177879,391.717527066,0.402951101571,0.154582362886,0.37984423036200005,0.226003229551,1.33851932029,0.04862636100980001,1.11211833896,0.75869543144,248.0,CH,1.20480998171e-08,49.6028872944,0.8919412629000001,0.227993568243,0.689882500695,47.43757,8.013580000000001,1.0352800445700001,EMMET,2.32475038279,-1.0
176,"[array([ 0.26132659,  0.10158275,  0.05394048,  0.08802055,  0.25112986,
        0.37152171,  0.21125115,  0.27736431,  0.07557247,  0.27314048])]","[array([ 0.50187129,  0.14004723,  0.01943238,  0.20463171,  0.53651551,
        0.59901119,  0.44593473,  0.54954456,  0.12928889,  0.3390824 ])]","[array([ 0.06546201,  0.51861138,  0.02819262,  0.40629031])]",105.15072100200001,611.419178341,0.204631710998,0.217241462586,0.140047230116,0.0654620094093,1.0689691559999999,0.0383100126112,0.019432378593400003,0.5186113826959999,408.0,GR,2.0511966245900002e-10,81.87473059220001,0.9359213779250001,0.258991923651,0.658097784297,48.867567,11.375542999999999,0.020406025481599997,GRC2,1.89425403092,-1.0
